source,title,price,category,rating,availability,scraped_at
books_toscrape,Night Shift (Night Shift #1-20),12.75,Horror,Four,In stock (4 available),2025-09-24T12:51:07.576499
books_toscrape,Needful Things,47.51,Horror,Four,In stock (4 available),2025-09-24T12:51:08.386368
books_toscrape,Mockingjay (The Hunger Games #3),20.44,Default,Four,In stock (4 available),2025-09-24T12:51:09.181498
books_toscrape,Misery,34.79,Horror,Two,In stock (4 available),2025-09-24T12:51:10.007777
books_toscrape,Little Women (Little Women #1),28.07,Classics,Four,In stock (4 available),2025-09-24T12:51:10.820243
books_toscrape,It,25.01,Horror,Three,In stock (4 available),2025-09-24T12:51:11.618008
books_toscrape,Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.9,Default,Three,In stock (4 available),2025-09-24T12:51:12.431024
books_toscrape,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,Young Adult,Four,In stock (4 available),2025-09-24T12:51:13.261584
books_toscrape,Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,Fantasy,Four,In stock (4 available),2025-09-24T12:51:14.113501
books_toscrape,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,Fantasy,Five,In stock (4 available),2025-09-24T12:51:15.089966
books_toscrape,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,Fantasy,One,In stock (4 available),2025-09-24T12:51:15.988475
books_toscrape,Gone with the Wind,32.49,Classics,Three,In stock (4 available),2025-09-24T12:51:16.788668
books_toscrape,God Is Not Great: How Religion Poisons Everything,27.8,Nonfiction,One,In stock (4 available),2025-09-24T12:51:17.622136
books_toscrape,Girl With a Pearl Earring,26.77,Historical Fiction,One,In stock (4 available),2025-09-24T12:51:18.423697
books_toscrape,"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,Sequential Art,Four,In stock (4 available),2025-09-24T12:51:19.233725
books_toscrape,Far From True (Promise Falls Trilogy #2),34.93,Thriller,Two,In stock (4 available),2025-09-24T12:51:22.182238
books_toscrape,Dark Lover (Black Dagger Brotherhood #1),12.87,Romance,One,In stock (4 available),2025-09-24T12:51:22.993546
books_toscrape,Confessions of a Shopaholic (Shopaholic #1),48.94,Default,Two,In stock (4 available),2025-09-24T12:51:23.787961
books_toscrape,Changing the Game (Play by Play #2),13.38,Romance,Three,In stock (4 available),2025-09-24T12:51:24.581758
books_toscrape,Candide,58.63,Classics,Three,In stock (4 available),2025-09-24T12:51:25.399913
books_toscrape,Can You Keep a Secret?,21.94,Womens Fiction,One,In stock (4 available),2025-09-24T12:51:26.214490
books_toscrape,Atlas Shrugged,26.58,Fiction,Five,In stock (4 available),2025-09-24T12:51:27.006259
books_toscrape,Animal Farm,57.22,Classics,Three,In stock (4 available),2025-09-24T12:51:27.832928
books_toscrape,A Walk to Remember,56.43,Romance,One,In stock (4 available),2025-09-24T12:51:28.649657
books_toscrape,A New Earth: Awakening to Your Life's Purpose,55.65,Spirituality,Five,In stock (4 available),2025-09-24T12:51:29.479086
books_toscrape,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,Religion,One,In stock (4 available),2025-09-24T12:51:30.378668
books_toscrape,'Salem's Lot,49.56,Horror,Four,In stock (4 available),2025-09-24T12:51:31.237494
books_toscrape,Zero History (Blue Ant #3),34.77,Default,One,In stock (3 available),2025-09-24T12:51:32.039078
books_toscrape,Wuthering Heights,17.73,Classics,Three,In stock (3 available),2025-09-24T12:51:32.858467
books_toscrape,World War Z: An Oral History of the Zombie War,21.8,Default,One,In stock (3 available),2025-09-24T12:51:33.674263
books_toscrape,Wild: From Lost to Found on the Pacific Crest Trail,46.02,Default,Three,In stock (3 available),2025-09-24T12:51:34.476193
books_toscrape,"Where'd You Go, Bernadette",18.13,Default,One,In stock (3 available),2025-09-24T12:51:35.288996
books_toscrape,When You Are Engulfed in Flames,30.89,Humor,Five,In stock (3 available),2025-09-24T12:51:36.095626
books_toscrape,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,Nonfiction,Three,In stock (3 available),2025-09-24T12:51:36.890538
books_toscrape,We Are All Completely Beside Ourselves,24.04,Contemporary,One,In stock (3 available),2025-09-24T12:51:37.685152
books_toscrape,Walk the Edge (Thunder Road #2),32.36,Young Adult,Three,In stock (3 available),2025-09-24T12:51:40.733010
books_toscrape,Voyager (Outlander #3),21.07,Historical Fiction,Five,In stock (3 available),2025-09-24T12:51:41.615311
books_toscrape,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,Nonfiction,Three,In stock (3 available),2025-09-24T12:51:42.466476
books_toscrape,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,Food and Drink,Two,In stock (3 available),2025-09-24T12:51:43.249466
books_toscrape,"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,Nonfiction,One,In stock (3 available),2025-09-24T12:51:44.064028
books_toscrape,Under the Banner of Heaven: A Story of Violent Faith,30.0,Nonfiction,One,In stock (3 available),2025-09-24T12:51:44.899368
books_toscrape,Two Boys Kissing,32.74,Young Adult,Two,In stock (3 available),2025-09-24T12:51:45.737535
books_toscrape,Twilight (Twilight #1),41.93,Default,Two,In stock (3 available),2025-09-24T12:51:46.538967
books_toscrape,Twenties Girl,42.8,Womens Fiction,Two,In stock (3 available),2025-09-24T12:51:48.349449
books_toscrape,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,Nonfiction,One,In stock (3 available),2025-09-24T12:51:49.140673
books_toscrape,Three-Martini Lunch,23.21,Fiction,Three,In stock (3 available),2025-09-24T12:51:49.935195
books_toscrape,"Thinking, Fast and Slow",21.14,Psychology,One,In stock (3 available),2025-09-24T12:51:50.735395
books_toscrape,The Wild Robot,56.07,Childrens,Three,In stock (3 available),2025-09-24T12:51:51.554227
books_toscrape,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,Sequential Art,Three,In stock (3 available),2025-09-24T12:51:52.364799
books_toscrape,The Undomestic Goddess,45.75,Womens Fiction,Four,In stock (3 available),2025-09-24T12:51:53.279748
books_toscrape,The Travelers,15.77,Thriller,One,In stock (3 available),2025-09-24T12:51:54.148771
books_toscrape,The Tipping Point: How Little Things Can Make a Big Difference,10.02,Add a comment,Two,In stock (3 available),2025-09-24T12:51:54.994224
books_toscrape,The Thing About Jellyfish,48.77,Childrens,One,In stock (3 available),2025-09-24T12:51:55.810621
books_toscrape,The Stand,57.86,Horror,Two,In stock (3 available),2025-09-24T12:51:56.607741
books_toscrape,The Smitten Kitchen Cookbook,23.59,Food and Drink,One,In stock (3 available),2025-09-24T12:51:57.406995
books_toscrape,The Silkworm (Cormoran Strike #2),23.05,Mystery,Five,In stock (3 available),2025-09-24T12:52:00.331785
books_toscrape,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",55.55,Sequential Art,Five,In stock (3 available),2025-09-24T12:52:01.139131
books_toscrape,The Rose & the Dagger (The Wrath and the Dawn #2),58.64,Fantasy,Four,In stock (3 available),2025-09-24T12:52:01.935435
books_toscrape,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,Travel,One,In stock (3 available),2025-09-24T12:52:02.777970
books_toscrape,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,Biography,Three,In stock (3 available),2025-09-24T12:52:03.579545
books_toscrape,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,Science Fiction,One,In stock (3 available),2025-09-24T12:52:04.476005
books_toscrape,The Rest Is Noise: Listening to the Twentieth Century,34.77,Add a comment,One,In stock (3 available),2025-09-24T12:52:05.373961
books_toscrape,The Red Tent,35.66,Historical Fiction,Five,In stock (3 available),2025-09-24T12:52:06.165008
books_toscrape,The Purpose Driven Life: What on Earth Am I Here for?,37.19,Add a comment,Three,In stock (3 available),2025-09-24T12:52:06.989674
books_toscrape,The Purest Hook (Second Circle Tattoos #3),12.25,Romance,One,In stock (3 available),2025-09-24T12:52:07.795946
books_toscrape,The Picture of Dorian Gray,29.7,Classics,Two,In stock (3 available),2025-09-24T12:52:08.597482
books_toscrape,The Paris Wife,36.8,Default,Three,In stock (3 available),2025-09-24T12:52:09.424830
books_toscrape,The Obsession,45.43,Romance,One,In stock (3 available),2025-09-24T12:52:10.237799
books_toscrape,The Nightingale,26.26,Fiction,Four,In stock (3 available),2025-09-24T12:52:11.038158
books_toscrape,The New Guy (and Other Senior Year Distractions),44.92,Young Adult,Three,In stock (3 available),2025-09-24T12:52:11.840957
books_toscrape,The Nanny Diaries (Nanny #1),52.53,Womens Fiction,Five,In stock (3 available),2025-09-24T12:52:12.646329
books_toscrape,The Name of God is Mercy,37.25,Nonfiction,Two,In stock (3 available),2025-09-24T12:52:13.444647
books_toscrape,The Maze Runner (The Maze Runner #1),20.93,Default,One,In stock (3 available),2025-09-24T12:52:14.241754
books_toscrape,The Lover's Dictionary,58.09,Default,Two,In stock (3 available),2025-09-24T12:52:15.041823
books_toscrape,The Lonely Ones,43.59,Childrens,Five,In stock (3 available),2025-09-24T12:52:15.845750
books_toscrape,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,Business,Three,In stock (3 available),2025-09-24T12:52:18.841732
books_toscrape,The Last Painting of Sara de Vos,55.55,Historical Fiction,Two,In stock (3 available),2025-09-24T12:52:19.711543
books_toscrape,"The Land of 10,000 Madonnas",29.64,Young Adult,Four,In stock (3 available),2025-09-24T12:52:20.536094
books_toscrape,The Infinities,27.41,Fiction,One,In stock (3 available),2025-09-24T12:52:21.420530
books_toscrape,The Husband's Secret,52.51,Fiction,Five,In stock (3 available),2025-09-24T12:52:22.252671
books_toscrape,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,Add a comment,Three,In stock (3 available),2025-09-24T12:52:23.056516
books_toscrape,The Guns of August,14.54,History,Two,In stock (3 available),2025-09-24T12:52:23.849955
books_toscrape,The Guernsey Literary and Potato Peel Pie Society,49.53,Historical Fiction,One,In stock (3 available),2025-09-24T12:52:24.685915
books_toscrape,The Goldfinch,43.58,Default,Three,In stock (3 available),2025-09-24T12:52:25.489457
books_toscrape,The Giver (The Giver Quartet #1),12.3,Default,One,In stock (3 available),2025-09-24T12:52:26.284744
books_toscrape,The Girl with All the Gifts,49.47,Horror,Three,In stock (3 available),2025-09-24T12:52:27.089089
books_toscrape,The Girl Who Played with Fire (Millennium Trilogy #2),22.14,Default,Two,In stock (3 available),2025-09-24T12:52:27.899175
books_toscrape,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,Add a comment,One,In stock (3 available),2025-09-24T12:52:28.713847
books_toscrape,The Exiled,43.45,Mystery,Three,In stock (3 available),2025-09-24T12:52:30.536438
books_toscrape,"The End of Faith: Religion, Terror, and the Future of Reason",22.13,Add a comment,Four,In stock (3 available),2025-09-24T12:52:31.398699
books_toscrape,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,Science,Four,In stock (3 available),2025-09-24T12:52:32.363458
books_toscrape,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,Science,Five,In stock (3 available),2025-09-24T12:52:33.190690
books_toscrape,The Devil Wears Prada (The Devil Wears Prada #1),44.29,Womens Fiction,One,In stock (3 available),2025-09-24T12:52:33.994418
books_toscrape,The Demon-Haunted World: Science as a Candle in the Dark,52.25,Default,Four,In stock (3 available),2025-09-24T12:52:34.801881
books_toscrape,The Day the Crayons Came Home (Crayons),26.33,Childrens,Five,In stock (3 available),2025-09-24T12:52:35.607271
books_toscrape,The Da Vinci Code (Robert Langdon #2),22.96,Fiction,Two,In stock (3 available),2025-09-24T12:52:38.478527
books_toscrape,The Cuckoo's Calling (Cormoran Strike #1),19.21,Mystery,One,In stock (3 available),2025-09-24T12:52:39.278441
books_toscrape,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,Classics,Four,In stock (3 available),2025-09-24T12:52:40.078946
books_toscrape,The Complete Poems,41.32,Add a comment,Five,In stock (3 available),2025-09-24T12:52:40.866925
books_toscrape,The Catcher in the Rye,24.55,Add a comment,One,In stock (3 available),2025-09-24T12:52:41.665055
books_toscrape,The Cat in the Hat (Beginner Books B-1),16.26,Childrens,Two,In stock (3 available),2025-09-24T12:52:42.459272
books_toscrape,The Case for Christ (Cases for Christianity),47.84,Add a comment,One,In stock (3 available),2025-09-24T12:52:43.299146
books_toscrape,The Book Thief,53.49,Default,Two,In stock (3 available),2025-09-24T12:52:44.150029
books_toscrape,The Book of Basketball: The NBA According to The Sports Guy,44.84,Sports and Games,Five,In stock (3 available),2025-09-24T12:52:44.950454
books_toscrape,The Blind Side: Evolution of a Game,53.71,Add a comment,Five,In stock (3 available),2025-09-24T12:52:45.826578
books_toscrape,The Autobiography of Malcolm X,23.43,Default,Two,In stock (3 available),2025-09-24T12:52:46.718255
books_toscrape,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,Food and Drink,Three,In stock (3 available),2025-09-24T12:52:47.664191
books_toscrape,The Art of Fielding,22.1,Fiction,One,In stock (3 available),2025-09-24T12:52:48.489086
books_toscrape,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,Science,Two,In stock (3 available),2025-09-24T12:52:49.304852
books_toscrape,Stiff: The Curious Lives of Human Cadavers,36.74,Nonfiction,Three,In stock (3 available),2025-09-24T12:52:50.112329
books_toscrape,Spilled Milk: Based on a True Story,49.51,Nonfiction,One,In stock (3 available),2025-09-24T12:52:50.906933
books_toscrape,Something Borrowed (Darcy & Rachel #1),48.96,Womens Fiction,Five,In stock (3 available),2025-09-24T12:52:51.713464
books_toscrape,Something Blue (Darcy & Rachel #2),54.62,Womens Fiction,One,In stock (3 available),2025-09-24T12:52:52.519235
books_toscrape,Soldier (Talon #3),24.72,Fantasy,Two,In stock (3 available),2025-09-24T12:52:53.311255
books_toscrape,Shopaholic & Baby (Shopaholic #5),46.45,Default,Two,In stock (3 available),2025-09-24T12:52:54.098621
books_toscrape,Seven Days in the Art World,52.33,Add a comment,Two,In stock (3 available),2025-09-24T12:52:57.162690
books_toscrape,Seven Brief Lessons on Physics,30.6,Science,Four,In stock (3 available),2025-09-24T12:52:58.022054
books_toscrape,Scarlet (The Lunar Chronicles #2),14.57,Young Adult,Four,In stock (3 available),2025-09-24T12:52:58.838853
books_toscrape,Sarah's Key,46.29,Add a comment,One,In stock (3 available),2025-09-24T12:52:59.648271
books_toscrape,"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,Sequential Art,Five,In stock (3 available),2025-09-24T12:53:00.455434
books_toscrape,Running with Scissors,12.91,Autobiography,Four,In stock (3 available),2025-09-24T12:53:01.261935
books_toscrape,Rogue Lawyer (Rogue Lawyer #1),50.11,Add a comment,Three,In stock (3 available),2025-09-24T12:53:02.075966
books_toscrape,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,Nonfiction,Four,In stock (3 available),2025-09-24T12:53:02.868765
books_toscrape,Rework,44.88,Business,Two,In stock (3 available),2025-09-24T12:53:03.668550
books_toscrape,Reservations for Two,11.1,Romance,Three,In stock (3 available),2025-09-24T12:53:04.471728
books_toscrape,Red: The True Story of Red Riding Hood,28.54,Childrens,Three,In stock (3 available),2025-09-24T12:53:05.275770
books_toscrape,Ready Player One,19.07,Science Fiction,Four,In stock (3 available),2025-09-24T12:53:06.067159
books_toscrape,Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,Default,One,In stock (3 available),2025-09-24T12:53:06.870996
books_toscrape,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,Sequential Art,Three,In stock (3 available),2025-09-24T12:53:07.680890
books_toscrape,Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,Sequential Art,One,In stock (3 available),2025-09-24T12:53:08.542789
books_toscrape,Packing for Mars: The Curious Science of Life in the Void,56.68,Default,Two,In stock (3 available),2025-09-24T12:53:09.344322
books_toscrape,Outliers: The Story of Success,14.16,Nonfiction,One,In stock (3 available),2025-09-24T12:53:10.238516
books_toscrape,Original Fake,31.45,Sequential Art,Three,In stock (3 available),2025-09-24T12:53:11.115076
books_toscrape,Orange Is the New Black,24.61,Default,Two,In stock (3 available),2025-09-24T12:53:11.969490
books_toscrape,One for the Money (Stephanie Plum #1),32.87,Default,Two,In stock (3 available),2025-09-24T12:53:12.810779
books_toscrape,Notes from a Small Island (Notes From a Small Island #1),40.17,Nonfiction,One,In stock (3 available),2025-09-24T12:53:15.720033
books_toscrape,Night (The Night Trilogy #1),13.51,Nonfiction,One,In stock (3 available),2025-09-24T12:53:16.544769
books_toscrape,Neither Here nor There: Travels in Europe,38.95,Travel,Three,In stock (3 available),2025-09-24T12:53:17.342963
books_toscrape,Naked,31.69,Humor,Three,In stock (3 available),2025-09-24T12:53:18.172962
books_toscrape,Morning Star (Red Rising #3),29.4,Default,One,In stock (3 available),2025-09-24T12:53:18.995102
books_toscrape,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,Nonfiction,One,In stock (3 available),2025-09-24T12:53:19.811191
books_toscrape,Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,Fantasy,Two,In stock (3 available),2025-09-24T12:53:20.685030
books_toscrape,Me Talk Pretty One Day,57.6,Autobiography,Two,In stock (3 available),2025-09-24T12:53:21.645736
books_toscrape,Manuscript Found in Accra,34.98,Add a comment,Two,In stock (3 available),2025-09-24T12:53:22.601237
books_toscrape,Lust & Wonder,11.87,Autobiography,Two,In stock (3 available),2025-09-24T12:53:24.438162
books_toscrape,Lila (Gilead #3),12.47,Fiction,Three,In stock (3 available),2025-09-24T12:53:25.338529
books_toscrape,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,Science Fiction,Two,In stock (3 available),2025-09-24T12:53:26.290426
books_toscrape,Life Without a Recipe,59.04,Autobiography,Five,In stock (3 available),2025-09-24T12:53:27.108535
books_toscrape,Life After Life,26.13,Default,Two,In stock (3 available),2025-09-24T12:53:27.898119
books_toscrape,Letter to a Christian Nation,22.2,Nonfiction,One,In stock (3 available),2025-09-24T12:53:28.717531
books_toscrape,Let's Pretend This Never Happened: A Mostly True Memoir,45.11,Nonfiction,One,In stock (3 available),2025-09-24T12:53:29.523303
books_toscrape,Legend (Legend #1),43.69,Young Adult,Four,In stock (3 available),2025-09-24T12:53:30.327138
books_toscrape,"Lean In: Women, Work, and the Will to Lead",25.02,Default,One,In stock (3 available),2025-09-24T12:53:31.140220
books_toscrape,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,Humor,Five,In stock (3 available),2025-09-24T12:53:31.953634
books_toscrape,Lady Renegades (Rebel Belle #3),53.04,Young Adult,Five,In stock (3 available),2025-09-24T12:53:32.771509
books_toscrape,Jurassic Park (Jurassic Park #1),44.97,Fiction,One,In stock (3 available),2025-09-24T12:53:35.809499
books_toscrape,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,Nonfiction,One,In stock (3 available),2025-09-24T12:53:36.673892
books_toscrape,Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,Default,Three,In stock (3 available),2025-09-24T12:53:37.637495
books_toscrape,Into the Wild,56.7,Nonfiction,Five,In stock (3 available),2025-09-24T12:53:38.507834
books_toscrape,Inferno (Robert Langdon #4),41.0,Fiction,Five,In stock (3 available),2025-09-24T12:53:39.387579
books_toscrape,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,Nonfiction,Three,In stock (3 available),2025-09-24T12:53:40.345101
books_toscrape,If I Run (If I Run #1),49.97,Christian Fiction,Four,In stock (3 available),2025-09-24T12:53:41.165726
books_toscrape,I've Got Your Number,19.69,Womens Fiction,One,In stock (3 available),2025-09-24T12:53:41.961115
books_toscrape,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,Nonfiction,Two,In stock (3 available),2025-09-24T12:53:42.769110
books_toscrape,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,Food and Drink,Three,In stock (3 available),2025-09-24T12:53:43.558575
books_toscrape,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,History,Two,In stock (3 available),2025-09-24T12:53:44.348297
books_toscrape,House of Leaves,54.89,Horror,One,In stock (3 available),2025-09-24T12:53:45.149067
books_toscrape,Horrible Bear!,37.52,Childrens,Two,In stock (3 available),2025-09-24T12:53:45.945772
books_toscrape,Holidays on Ice,51.07,Humor,Two,In stock (3 available),2025-09-24T12:53:46.743812
books_toscrape,Heir to the Sky,44.07,Fantasy,Four,In stock (3 available),2025-09-24T12:53:47.552538
books_toscrape,Green Eggs and Ham (Beginner Books B-16),10.79,Childrens,Four,In stock (3 available),2025-09-24T12:53:48.374012
books_toscrape,"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,Sequential Art,One,In stock (3 available),2025-09-24T12:53:49.189620
books_toscrape,Gratitude,26.66,Nonfiction,Five,In stock (3 available),2025-09-24T12:53:50.058503
books_toscrape,Gone Girl,37.6,Default,Five,In stock (3 available),2025-09-24T12:53:50.898175
books_toscrape,Golden (Heart of Dread #3),42.21,Young Adult,Four,In stock (3 available),2025-09-24T12:53:51.754493
books_toscrape,Girl in the Blue Coat,46.83,Historical Fiction,Two,In stock (3 available),2025-09-24T12:53:54.656599
books_toscrape,"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,Sequential Art,Two,In stock (3 available),2025-09-24T12:53:55.450323
books_toscrape,"Friday Night Lights: A Town, a Team, and a Dream",51.22,Sports and Games,Three,In stock (3 available),2025-09-24T12:53:56.243172
books_toscrape,Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,Add a comment,Four,In stock (3 available),2025-09-24T12:53:57.059704
books_toscrape,Fifty Shades Freed (Fifty Shades #3),15.36,Adult Fiction,Five,In stock (3 available),2025-09-24T12:53:57.865947
books_toscrape,Fellside,38.62,Default,One,In stock (3 available),2025-09-24T12:53:58.660722
books_toscrape,Extreme Prey (Lucas Davenport #26),25.4,Mystery,Three,In stock (3 available),2025-09-24T12:53:59.482205
books_toscrape,Eragon (The Inheritance Cycle #1),43.87,Fantasy,Three,In stock (3 available),2025-09-24T12:54:00.392979
books_toscrape,Eclipse (Twilight #3),18.74,Default,One,In stock (3 available),2025-09-24T12:54:01.246037
books_toscrape,Dune (Dune #1),54.86,Science Fiction,One,In stock (3 available),2025-09-24T12:54:02.115970
books_toscrape,Dracula,52.62,Default,Three,In stock (3 available),2025-09-24T12:54:02.927565
books_toscrape,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,Science Fiction,One,In stock (3 available),2025-09-24T12:54:03.723751
books_toscrape,Disrupted: My Misadventure in the Start-Up Bubble,15.28,Nonfiction,Five,In stock (3 available),2025-09-24T12:54:04.518580
books_toscrape,Dead Wake: The Last Crossing of the Lusitania,39.24,Default,Five,In stock (3 available),2025-09-24T12:54:05.327541
books_toscrape,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,Default,One,In stock (3 available),2025-09-24T12:54:06.123295
books_toscrape,Darkfever (Fever #1),56.02,Fantasy,One,In stock (3 available),2025-09-24T12:54:06.919764
books_toscrape,Dark Places,23.9,Default,Five,In stock (3 available),2025-09-24T12:54:07.711296
books_toscrape,Crazy Rich Asians (Crazy Rich Asians #1),49.13,Fiction,Five,In stock (3 available),2025-09-24T12:54:08.492898
books_toscrape,Counting Thyme,10.62,Childrens,One,In stock (3 available),2025-09-24T12:54:09.293629
books_toscrape,Cosmos,36.17,Add a comment,Two,In stock (3 available),2025-09-24T12:54:11.620154
books_toscrape,Civilization and Its Discontents,59.95,Psychology,Two,In stock (3 available),2025-09-24T12:54:14.628136
books_toscrape,Cinder (The Lunar Chronicles #1),26.09,Young Adult,One,In stock (3 available),2025-09-24T12:54:15.417251
books_toscrape,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,Parenting,Two,In stock (3 available),2025-09-24T12:54:16.245901
books_toscrape,Career of Evil (Cormoran Strike #3),24.72,Mystery,Two,In stock (3 available),2025-09-24T12:54:17.051490
books_toscrape,Breaking Dawn (Twilight #4),35.28,Default,Five,In stock (3 available),2025-09-24T12:54:17.847617
books_toscrape,Brave Enough,51.32,Nonfiction,Five,In stock (3 available),2025-09-24T12:54:18.650254
books_toscrape,Boy Meets Boy,21.12,Young Adult,Three,In stock (3 available),2025-09-24T12:54:19.445238
books_toscrape,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,Nonfiction,Two,In stock (3 available),2025-09-24T12:54:20.227945
books_toscrape,Blink: The Power of Thinking Without Thinking,21.74,Nonfiction,Five,In stock (3 available),2025-09-24T12:54:21.044018
books_toscrape,Black Flags: The Rise of ISIS,40.87,Nonfiction,One,In stock (3 available),2025-09-24T12:54:21.848111
books_toscrape,"Black Butler, Vol. 1 (Black Butler #1)",49.31,Sequential Art,One,In stock (3 available),2025-09-24T12:54:22.648074
books_toscrape,Big Little Lies,22.11,Fiction,One,In stock (3 available),2025-09-24T12:54:25.068319
books_toscrape,Between Shades of Gray,20.79,Historical Fiction,Five,In stock (3 available),2025-09-24T12:54:25.888197
books_toscrape,Best of My Love (Fool's Gold #20),27.41,Romance,Two,In stock (3 available),2025-09-24T12:54:26.778974
books_toscrape,Beowulf,38.35,Classics,Two,In stock (3 available),2025-09-24T12:54:27.611242
books_toscrape,Beautiful Creatures (Caster Chronicles #1),21.55,Default,Five,In stock (3 available),2025-09-24T12:54:28.457797
books_toscrape,Awkward,38.02,Sequential Art,Two,In stock (3 available),2025-09-24T12:54:29.268377
books_toscrape,Ash,22.06,Fantasy,Four,In stock (3 available),2025-09-24T12:54:30.074993
books_toscrape,Are We There Yet?,10.66,Childrens,Three,In stock (3 available),2025-09-24T12:54:30.889932
books_toscrape,Are We Smart Enough to Know How Smart Animals Are?,56.58,Nonfiction,One,In stock (3 available),2025-09-24T12:54:31.701365
books_toscrape,Annie on My Mind,36.83,Young Adult,Five,In stock (3 available),2025-09-24T12:54:34.609696
books_toscrape,And Then There Were None,35.01,Classics,Two,In stock (3 available),2025-09-24T12:54:35.431077
books_toscrape,A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,Nonfiction,Four,In stock (3 available),2025-09-24T12:54:36.234720
books_toscrape,A Visit from the Goon Squad,14.08,Default,Five,In stock (3 available),2025-09-24T12:54:37.076358
books_toscrape,A Storm of Swords (A Song of Ice and Fire #3),31.22,Fantasy,Two,In stock (3 available),2025-09-24T12:54:37.904244
books_toscrape,A Heartbreaking Work of Staggering Genius,54.29,Autobiography,Five,In stock (3 available),2025-09-24T12:54:38.737886
books_toscrape,8 Keys to Mental Health Through Exercise,31.04,Psychology,One,In stock (3 available),2025-09-24T12:54:39.624241
books_toscrape,#GIRLBOSS,50.96,Add a comment,One,In stock (3 available),2025-09-24T12:54:40.482126
books_toscrape,"The Suffragettes (Little Black Classics, #96)",11.89,Nonfiction,Two,In stock (2 available),2025-09-24T12:54:41.355390
books_toscrape,The Sense of an Ending,31.38,Add a comment,Three,In stock (2 available),2025-09-24T12:54:42.332791
books_toscrape,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,Sequential Art,One,In stock (2 available),2025-09-24T12:54:43.166005
books_toscrape,The Course of Love,16.78,Fiction,Three,In stock (2 available),2025-09-24T12:54:43.996091
books_toscrape,Sugar Rush (Offensive Line #2),24.42,Sports and Games,One,In stock (2 available),2025-09-24T12:54:44.803579
