source,title,price,category,rating,availability,scraped_at,title_clean,availability_standardized,price_category,rating_category
books_toscrape,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,Add a comment,3,In stock (3 available),2025-09-24 12:52:23.056516,the hitchhikers guide to the galaxy hitchhikers guide to the galaxy 1,In Stock,Mid-range,Average
books_toscrape,The Guns of August,14.54,History,2,In stock (3 available),2025-09-24 12:52:23.849955,the guns of august,In Stock,Affordable,Poor
books_toscrape,The Guernsey Literary and Potato Peel Pie Society,49.53,Historical Fiction,1,In stock (3 available),2025-09-24 12:52:24.685915,the guernsey literary and potato peel pie society,In Stock,Mid-range,Very Poor
books_toscrape,The Goldfinch,43.58,Default,3,In stock (3 available),2025-09-24 12:52:25.489457,the goldfinch,In Stock,Mid-range,Average
books_toscrape,The Giver (The Giver Quartet #1),12.3,Default,1,In stock (3 available),2025-09-24 12:52:26.284744,the giver the giver quartet 1,In Stock,Affordable,Very Poor
books_toscrape,The Girl with All the Gifts,49.47,Horror,3,In stock (3 available),2025-09-24 12:52:27.089089,the girl with all the gifts,In Stock,Mid-range,Average
books_toscrape,The Girl Who Played with Fire (Millennium Trilogy #2),22.14,Default,2,In stock (3 available),2025-09-24 12:52:27.899175,the girl who played with fire millennium trilogy 2,In Stock,Affordable,Poor
books_toscrape,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,Add a comment,1,In stock (3 available),2025-09-24 12:52:28.713847,the girl who kicked the hornets nest millennium trilogy 3,In Stock,Premium,Very Poor
books_toscrape,The Exiled,43.45,Mystery,3,In stock (3 available),2025-09-24 12:52:30.536438,the exiled,In Stock,Mid-range,Average
books_toscrape,"The End of Faith: Religion, Terror, and the Future of Reason",22.13,Add a comment,4,In stock (3 available),2025-09-24 12:52:31.398699,"the end of faith religion, terror, and the future of reason",In Stock,Affordable,Good
books_toscrape,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,Science,4,In stock (3 available),2025-09-24 12:52:32.363458,"the elegant universe superstrings, hidden dimensions, and the quest for the ultimate theory",In Stock,Affordable,Good
books_toscrape,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,Science,5,In stock (3 available),2025-09-24 12:52:33.190690,"the disappearing spoon and other true tales of madness, love, and the history of the world from the periodic table of the elements",In Stock,Premium,Excellent
books_toscrape,The Devil Wears Prada (The Devil Wears Prada #1),44.29,Womens Fiction,1,In stock (3 available),2025-09-24 12:52:33.994418,the devil wears prada the devil wears prada 1,In Stock,Mid-range,Very Poor
books_toscrape,The Demon-Haunted World: Science as a Candle in the Dark,52.25,Default,4,In stock (3 available),2025-09-24 12:52:34.801881,the demonhaunted world science as a candle in the dark,In Stock,Premium,Good
books_toscrape,The Day the Crayons Came Home (Crayons),26.33,Childrens,5,In stock (3 available),2025-09-24 12:52:35.607271,the day the crayons came home crayons,In Stock,Mid-range,Excellent
books_toscrape,The Da Vinci Code (Robert Langdon #2),22.96,Fiction,2,In stock (3 available),2025-09-24 12:52:38.478527,the da vinci code robert langdon 2,In Stock,Affordable,Poor
books_toscrape,The Cuckoo's Calling (Cormoran Strike #1),19.21,Mystery,1,In stock (3 available),2025-09-24 12:52:39.278441,the cuckoos calling cormoran strike 1,In Stock,Affordable,Very Poor
books_toscrape,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,Classics,4,In stock (3 available),2025-09-24 12:52:40.078946,the complete stories and poems the works of edgar allan poe cameo edition,In Stock,Mid-range,Good
books_toscrape,The Complete Poems,41.32,Add a comment,5,In stock (3 available),2025-09-24 12:52:40.866925,the complete poems,In Stock,Mid-range,Excellent
books_toscrape,The Catcher in the Rye,24.55,Add a comment,1,In stock (3 available),2025-09-24 12:52:41.665055,the catcher in the rye,In Stock,Affordable,Very Poor
books_toscrape,The Cat in the Hat (Beginner Books B-1),16.26,Childrens,2,In stock (3 available),2025-09-24 12:52:42.459272,the cat in the hat beginner books b1,In Stock,Affordable,Poor
books_toscrape,The Case for Christ (Cases for Christianity),47.84,Add a comment,1,In stock (3 available),2025-09-24 12:52:43.299146,the case for christ cases for christianity,In Stock,Mid-range,Very Poor
books_toscrape,The Book Thief,53.49,Default,2,In stock (3 available),2025-09-24 12:52:44.150029,the book thief,In Stock,Premium,Poor
books_toscrape,The Book of Basketball: The NBA According to The Sports Guy,44.84,Sports and Games,5,In stock (3 available),2025-09-24 12:52:44.950454,the book of basketball the nba according to the sports guy,In Stock,Mid-range,Excellent
books_toscrape,The Blind Side: Evolution of a Game,53.71,Add a comment,5,In stock (3 available),2025-09-24 12:52:45.826578,the blind side evolution of a game,In Stock,Premium,Excellent
books_toscrape,The Autobiography of Malcolm X,23.43,Default,2,In stock (3 available),2025-09-24 12:52:46.718255,the autobiography of malcolm x,In Stock,Affordable,Poor
books_toscrape,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,Food and Drink,3,In stock (3 available),2025-09-24 12:52:47.664191,"the art of simple food notes, lessons, and recipes from a delicious revolution",In Stock,Mid-range,Average
books_toscrape,The Art of Fielding,22.1,Fiction,1,In stock (3 available),2025-09-24 12:52:48.489086,the art of fielding,In Stock,Affordable,Very Poor
books_toscrape,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,Science,2,In stock (3 available),2025-09-24 12:52:49.304852,"surely youre joking, mr. feynman! adventures of a curious character",In Stock,Mid-range,Poor
books_toscrape,Stiff: The Curious Lives of Human Cadavers,36.74,Nonfiction,3,In stock (3 available),2025-09-24 12:52:50.112329,stiff the curious lives of human cadavers,In Stock,Mid-range,Average
books_toscrape,Spilled Milk: Based on a True Story,49.51,Nonfiction,1,In stock (3 available),2025-09-24 12:52:50.906933,spilled milk based on a true story,In Stock,Mid-range,Very Poor
books_toscrape,Something Borrowed (Darcy & Rachel #1),48.96,Womens Fiction,5,In stock (3 available),2025-09-24 12:52:51.713464,something borrowed darcy rachel 1,In Stock,Mid-range,Excellent
books_toscrape,Something Blue (Darcy & Rachel #2),54.62,Womens Fiction,1,In stock (3 available),2025-09-24 12:52:52.519235,something blue darcy rachel 2,In Stock,Premium,Very Poor
books_toscrape,Soldier (Talon #3),24.72,Fantasy,2,In stock (3 available),2025-09-24 12:52:53.311255,soldier talon 3,In Stock,Affordable,Poor
books_toscrape,Shopaholic & Baby (Shopaholic #5),46.45,Default,2,In stock (3 available),2025-09-24 12:52:54.098621,shopaholic baby shopaholic 5,In Stock,Mid-range,Poor
books_toscrape,Seven Days in the Art World,52.33,Add a comment,2,In stock (3 available),2025-09-24 12:52:57.162690,seven days in the art world,In Stock,Premium,Poor
books_toscrape,Seven Brief Lessons on Physics,30.6,Science,4,In stock (3 available),2025-09-24 12:52:58.022054,seven brief lessons on physics,In Stock,Mid-range,Good
books_toscrape,Scarlet (The Lunar Chronicles #2),14.57,Young Adult,4,In stock (3 available),2025-09-24 12:52:58.838853,scarlet the lunar chronicles 2,In Stock,Affordable,Good
books_toscrape,Sarah's Key,46.29,Add a comment,1,In stock (3 available),2025-09-24 12:52:59.648271,sarahs key,In Stock,Mid-range,Very Poor
books_toscrape,"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,Sequential Art,5,In stock (3 available),2025-09-24 12:53:00.455434,"saga, volume 3 saga collected editions 3",In Stock,Affordable,Excellent
books_toscrape,Running with Scissors,12.91,Autobiography,4,In stock (3 available),2025-09-24 12:53:01.261935,running with scissors,In Stock,Affordable,Good
books_toscrape,Rogue Lawyer (Rogue Lawyer #1),50.11,Add a comment,3,In stock (3 available),2025-09-24 12:53:02.075966,rogue lawyer rogue lawyer 1,In Stock,Premium,Average
books_toscrape,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,Nonfiction,4,In stock (3 available),2025-09-24 12:53:02.868765,"rise of the rocket girls the women who propelled us, from missiles to the moon to mars",In Stock,Mid-range,Good
books_toscrape,Rework,44.88,Business,2,In stock (3 available),2025-09-24 12:53:03.668550,rework,In Stock,Mid-range,Poor
books_toscrape,Reservations for Two,11.1,Romance,3,In stock (3 available),2025-09-24 12:53:04.471728,reservations for two,In Stock,Affordable,Average
books_toscrape,Red: The True Story of Red Riding Hood,28.54,Childrens,3,In stock (3 available),2025-09-24 12:53:05.275770,red the true story of red riding hood,In Stock,Mid-range,Average
books_toscrape,Ready Player One,19.07,Science Fiction,4,In stock (3 available),2025-09-24 12:53:06.067159,ready player one,In Stock,Affordable,Good
books_toscrape,Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,Default,1,In stock (3 available),2025-09-24 12:53:06.870996,quiet the power of introverts in a world that cant stop talking,In Stock,Mid-range,Very Poor
books_toscrape,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,Sequential Art,3,In stock (3 available),2025-09-24 12:53:07.680890,prodigy the graphic novel legend the graphic novel 2,In Stock,Mid-range,Average
books_toscrape,Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,Sequential Art,1,In stock (3 available),2025-09-24 12:53:08.542789,persepolis the story of a childhood persepolis 12,In Stock,Mid-range,Very Poor
books_toscrape,Packing for Mars: The Curious Science of Life in the Void,56.68,Default,2,In stock (3 available),2025-09-24 12:53:09.344322,packing for mars the curious science of life in the void,In Stock,Premium,Poor
books_toscrape,Outliers: The Story of Success,14.16,Nonfiction,1,In stock (3 available),2025-09-24 12:53:10.238516,outliers the story of success,In Stock,Affordable,Very Poor
books_toscrape,Original Fake,31.45,Sequential Art,3,In stock (3 available),2025-09-24 12:53:11.115076,original fake,In Stock,Mid-range,Average
books_toscrape,Orange Is the New Black,24.61,Default,2,In stock (3 available),2025-09-24 12:53:11.969490,orange is the new black,In Stock,Affordable,Poor
books_toscrape,One for the Money (Stephanie Plum #1),32.87,Default,2,In stock (3 available),2025-09-24 12:53:12.810779,one for the money stephanie plum 1,In Stock,Mid-range,Poor
books_toscrape,Notes from a Small Island (Notes From a Small Island #1),40.17,Nonfiction,1,In stock (3 available),2025-09-24 12:53:15.720033,notes from a small island notes from a small island 1,In Stock,Mid-range,Very Poor
books_toscrape,Night (The Night Trilogy #1),13.51,Nonfiction,1,In stock (3 available),2025-09-24 12:53:16.544769,night the night trilogy 1,In Stock,Affordable,Very Poor
books_toscrape,Neither Here nor There: Travels in Europe,38.95,Travel,3,In stock (3 available),2025-09-24 12:53:17.342963,neither here nor there travels in europe,In Stock,Mid-range,Average
books_toscrape,Naked,31.69,Humor,3,In stock (3 available),2025-09-24 12:53:18.172962,naked,In Stock,Mid-range,Average
books_toscrape,Morning Star (Red Rising #3),29.4,Default,1,In stock (3 available),2025-09-24 12:53:18.995102,morning star red rising 3,In Stock,Mid-range,Very Poor
books_toscrape,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,Nonfiction,1,In stock (3 available),2025-09-24 12:53:19.811191,"miracles from heaven a little girl, her journey to heaven, and her amazing story of healing",In Stock,Premium,Very Poor
books_toscrape,Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,Fantasy,2,In stock (3 available),2025-09-24 12:53:20.685030,midnight riot peter grant rivers of london books 1,In Stock,Premium,Poor
books_toscrape,Me Talk Pretty One Day,57.6,Autobiography,2,In stock (3 available),2025-09-24 12:53:21.645736,me talk pretty one day,In Stock,Premium,Poor
books_toscrape,Manuscript Found in Accra,34.98,Add a comment,2,In stock (3 available),2025-09-24 12:53:22.601237,manuscript found in accra,In Stock,Mid-range,Poor
books_toscrape,Lust & Wonder,11.87,Autobiography,2,In stock (3 available),2025-09-24 12:53:24.438162,lust wonder,In Stock,Affordable,Poor
books_toscrape,Lila (Gilead #3),12.47,Fiction,3,In stock (3 available),2025-09-24 12:53:25.338529,lila gilead 3,In Stock,Affordable,Average
books_toscrape,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,Science Fiction,2,In stock (3 available),2025-09-24 12:53:26.290426,"life, the universe and everything hitchhikers guide to the galaxy 3",In Stock,Mid-range,Poor
books_toscrape,Life Without a Recipe,59.04,Autobiography,5,In stock (3 available),2025-09-24 12:53:27.108535,life without a recipe,In Stock,Premium,Excellent
books_toscrape,Life After Life,26.13,Default,2,In stock (3 available),2025-09-24 12:53:27.898119,life after life,In Stock,Mid-range,Poor
books_toscrape,Letter to a Christian Nation,22.2,Nonfiction,1,In stock (3 available),2025-09-24 12:53:28.717531,letter to a christian nation,In Stock,Affordable,Very Poor
books_toscrape,Let's Pretend This Never Happened: A Mostly True Memoir,45.11,Nonfiction,1,In stock (3 available),2025-09-24 12:53:29.523303,lets pretend this never happened a mostly true memoir,In Stock,Mid-range,Very Poor
books_toscrape,Legend (Legend #1),43.69,Young Adult,4,In stock (3 available),2025-09-24 12:53:30.327138,legend legend 1,In Stock,Mid-range,Good
books_toscrape,"Lean In: Women, Work, and the Will to Lead",25.02,Default,1,In stock (3 available),2025-09-24 12:53:31.140220,"lean in women, work, and the will to lead",In Stock,Mid-range,Very Poor
books_toscrape,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,Humor,5,In stock (3 available),2025-09-24 12:53:31.953634,"lamb the gospel according to biff, christs childhood pal",In Stock,Premium,Excellent
books_toscrape,Lady Renegades (Rebel Belle #3),53.04,Young Adult,5,In stock (3 available),2025-09-24 12:53:32.771509,lady renegades rebel belle 3,In Stock,Premium,Excellent
books_toscrape,Jurassic Park (Jurassic Park #1),44.97,Fiction,1,In stock (3 available),2025-09-24 12:53:35.809499,jurassic park jurassic park 1,In Stock,Mid-range,Very Poor
books_toscrape,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,Nonfiction,1,In stock (3 available),2025-09-24 12:53:36.673892,its never too late to begin again discovering creativity and meaning at midlife and beyond,In Stock,Mid-range,Very Poor
books_toscrape,Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,Default,3,In stock (3 available),2025-09-24 12:53:37.637495,is everyone hanging out without me? and other concerns,In Stock,Affordable,Average
books_toscrape,Into the Wild,56.7,Nonfiction,5,In stock (3 available),2025-09-24 12:53:38.507834,into the wild,In Stock,Premium,Excellent
books_toscrape,Inferno (Robert Langdon #4),41.0,Fiction,5,In stock (3 available),2025-09-24 12:53:39.387579,inferno robert langdon 4,In Stock,Mid-range,Excellent
books_toscrape,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,Nonfiction,3,In stock (3 available),2025-09-24 12:53:40.345101,"in the garden of beasts love, terror, and an american family in hitlers berlin",In Stock,Mid-range,Average
books_toscrape,If I Run (If I Run #1),49.97,Christian Fiction,4,In stock (3 available),2025-09-24 12:53:41.165726,if i run if i run 1,In Stock,Mid-range,Good
books_toscrape,I've Got Your Number,19.69,Womens Fiction,1,In stock (3 available),2025-09-24 12:53:41.961115,ive got your number,In Stock,Affordable,Very Poor
books_toscrape,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,Nonfiction,2,In stock (3 available),2025-09-24 12:53:42.769110,i am malala the girl who stood up for education and was shot by the taliban,In Stock,Mid-range,Poor
books_toscrape,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,Food and Drink,3,In stock (3 available),2025-09-24 12:53:43.558575,hungry girl clean hungry easy allnatural recipes for healthy eating in the real world,In Stock,Mid-range,Average
books_toscrape,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,History,2,In stock (3 available),2025-09-24 12:53:44.348297,"house of lost worlds dinosaurs, dynasties, and the story of life on earth",In Stock,Mid-range,Poor
books_toscrape,House of Leaves,54.89,Horror,1,In stock (3 available),2025-09-24 12:53:45.149067,house of leaves,In Stock,Premium,Very Poor
books_toscrape,Horrible Bear!,37.52,Childrens,2,In stock (3 available),2025-09-24 12:53:45.945772,horrible bear!,In Stock,Mid-range,Poor
books_toscrape,Holidays on Ice,51.07,Humor,2,In stock (3 available),2025-09-24 12:53:46.743812,holidays on ice,In Stock,Premium,Poor
books_toscrape,Heir to the Sky,44.07,Fantasy,4,In stock (3 available),2025-09-24 12:53:47.552538,heir to the sky,In Stock,Mid-range,Good
books_toscrape,Green Eggs and Ham (Beginner Books B-16),10.79,Childrens,4,In stock (3 available),2025-09-24 12:53:48.374012,green eggs and ham beginner books b16,In Stock,Affordable,Good
books_toscrape,"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,Sequential Art,1,In stock (3 available),2025-09-24 12:53:49.189620,"grayson, vol 3 nemesis grayson 3",In Stock,Mid-range,Very Poor
books_toscrape,Gratitude,26.66,Nonfiction,5,In stock (3 available),2025-09-24 12:53:50.058503,gratitude,In Stock,Mid-range,Excellent
books_toscrape,Gone Girl,37.6,Default,5,In stock (3 available),2025-09-24 12:53:50.898175,gone girl,In Stock,Mid-range,Excellent
books_toscrape,Golden (Heart of Dread #3),42.21,Young Adult,4,In stock (3 available),2025-09-24 12:53:51.754493,golden heart of dread 3,In Stock,Mid-range,Good
books_toscrape,Girl in the Blue Coat,46.83,Historical Fiction,2,In stock (3 available),2025-09-24 12:53:54.656599,girl in the blue coat,In Stock,Mid-range,Poor
books_toscrape,"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,Sequential Art,2,In stock (3 available),2025-09-24 12:53:55.450323,"fruits basket, vol. 3 fruits basket 3",In Stock,Mid-range,Poor
books_toscrape,"Friday Night Lights: A Town, a Team, and a Dream",51.22,Sports and Games,3,In stock (3 available),2025-09-24 12:53:56.243172,"friday night lights a town, a team, and a dream",In Stock,Premium,Average
books_toscrape,Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,Add a comment,4,In stock (3 available),2025-09-24 12:53:57.059704,fire bound sea havensisters of the heart 5,In Stock,Affordable,Good
books_toscrape,Fifty Shades Freed (Fifty Shades #3),15.36,Adult Fiction,5,In stock (3 available),2025-09-24 12:53:57.865947,fifty shades freed fifty shades 3,In Stock,Affordable,Excellent
books_toscrape,Fellside,38.62,Default,1,In stock (3 available),2025-09-24 12:53:58.660722,fellside,In Stock,Mid-range,Very Poor
books_toscrape,Extreme Prey (Lucas Davenport #26),25.4,Mystery,3,In stock (3 available),2025-09-24 12:53:59.482205,extreme prey lucas davenport 26,In Stock,Mid-range,Average
books_toscrape,Eragon (The Inheritance Cycle #1),43.87,Fantasy,3,In stock (3 available),2025-09-24 12:54:00.392979,eragon the inheritance cycle 1,In Stock,Mid-range,Average
books_toscrape,Eclipse (Twilight #3),18.74,Default,1,In stock (3 available),2025-09-24 12:54:01.246037,eclipse twilight 3,In Stock,Affordable,Very Poor
books_toscrape,Dune (Dune #1),54.86,Science Fiction,1,In stock (3 available),2025-09-24 12:54:02.115970,dune dune 1,In Stock,Premium,Very Poor
books_toscrape,Dracula,52.62,Default,3,In stock (3 available),2025-09-24 12:54:02.927565,dracula,In Stock,Premium,Average
books_toscrape,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,Science Fiction,1,In stock (3 available),2025-09-24 12:54:03.723751,do androids dream of electric sheep? blade runner 1,In Stock,Premium,Very Poor
books_toscrape,Disrupted: My Misadventure in the Start-Up Bubble,15.28,Nonfiction,5,In stock (3 available),2025-09-24 12:54:04.518580,disrupted my misadventure in the startup bubble,In Stock,Affordable,Excellent
books_toscrape,Dead Wake: The Last Crossing of the Lusitania,39.24,Default,5,In stock (3 available),2025-09-24 12:54:05.327541,dead wake the last crossing of the lusitania,In Stock,Mid-range,Excellent
books_toscrape,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,Default,1,In stock (3 available),2025-09-24 12:54:06.123295,"david and goliath underdogs, misfits, and the art of battling giants",In Stock,Affordable,Very Poor
books_toscrape,Darkfever (Fever #1),56.02,Fantasy,1,In stock (3 available),2025-09-24 12:54:06.919764,darkfever fever 1,In Stock,Premium,Very Poor
books_toscrape,Dark Places,23.9,Default,5,In stock (3 available),2025-09-24 12:54:07.711296,dark places,In Stock,Affordable,Excellent
books_toscrape,Crazy Rich Asians (Crazy Rich Asians #1),49.13,Fiction,5,In stock (3 available),2025-09-24 12:54:08.492898,crazy rich asians crazy rich asians 1,In Stock,Mid-range,Excellent
books_toscrape,Counting Thyme,10.62,Childrens,1,In stock (3 available),2025-09-24 12:54:09.293629,counting thyme,In Stock,Affordable,Very Poor
books_toscrape,Cosmos,36.17,Add a comment,2,In stock (3 available),2025-09-24 12:54:11.620154,cosmos,In Stock,Mid-range,Poor
books_toscrape,Civilization and Its Discontents,59.95,Psychology,2,In stock (3 available),2025-09-24 12:54:14.628136,civilization and its discontents,In Stock,Premium,Poor
books_toscrape,Cinder (The Lunar Chronicles #1),26.09,Young Adult,1,In stock (3 available),2025-09-24 12:54:15.417251,cinder the lunar chronicles 1,In Stock,Mid-range,Very Poor
books_toscrape,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,Parenting,2,In stock (3 available),2025-09-24 12:54:16.245901,catastrophic happiness finding joy in childhoods messy years,In Stock,Mid-range,Poor
books_toscrape,Career of Evil (Cormoran Strike #3),24.72,Mystery,2,In stock (3 available),2025-09-24 12:54:17.051490,career of evil cormoran strike 3,In Stock,Affordable,Poor
books_toscrape,Breaking Dawn (Twilight #4),35.28,Default,5,In stock (3 available),2025-09-24 12:54:17.847617,breaking dawn twilight 4,In Stock,Mid-range,Excellent
books_toscrape,Brave Enough,51.32,Nonfiction,5,In stock (3 available),2025-09-24 12:54:18.650254,brave enough,In Stock,Premium,Excellent
books_toscrape,Boy Meets Boy,21.12,Young Adult,3,In stock (3 available),2025-09-24 12:54:19.445238,boy meets boy,In Stock,Affordable,Average
books_toscrape,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,Nonfiction,2,In stock (3 available),2025-09-24 12:54:20.227945,"born to run a hidden tribe, superathletes, and the greatest race the world has never seen",In Stock,Mid-range,Poor
books_toscrape,Blink: The Power of Thinking Without Thinking,21.74,Nonfiction,5,In stock (3 available),2025-09-24 12:54:21.044018,blink the power of thinking without thinking,In Stock,Affordable,Excellent
books_toscrape,Black Flags: The Rise of ISIS,40.87,Nonfiction,1,In stock (3 available),2025-09-24 12:54:21.848111,black flags the rise of isis,In Stock,Mid-range,Very Poor
books_toscrape,"Black Butler, Vol. 1 (Black Butler #1)",49.31,Sequential Art,1,In stock (3 available),2025-09-24 12:54:22.648074,"black butler, vol. 1 black butler 1",In Stock,Mid-range,Very Poor
books_toscrape,Big Little Lies,22.11,Fiction,1,In stock (3 available),2025-09-24 12:54:25.068319,big little lies,In Stock,Affordable,Very Poor
books_toscrape,Between Shades of Gray,20.79,Historical Fiction,5,In stock (3 available),2025-09-24 12:54:25.888197,between shades of gray,In Stock,Affordable,Excellent
books_toscrape,Best of My Love (Fool's Gold #20),27.41,Romance,2,In stock (3 available),2025-09-24 12:54:26.778974,best of my love fools gold 20,In Stock,Mid-range,Poor
books_toscrape,Beowulf,38.35,Classics,2,In stock (3 available),2025-09-24 12:54:27.611242,beowulf,In Stock,Mid-range,Poor
books_toscrape,Beautiful Creatures (Caster Chronicles #1),21.55,Default,5,In stock (3 available),2025-09-24 12:54:28.457797,beautiful creatures caster chronicles 1,In Stock,Affordable,Excellent
books_toscrape,Awkward,38.02,Sequential Art,2,In stock (3 available),2025-09-24 12:54:29.268377,awkward,In Stock,Mid-range,Poor
books_toscrape,Ash,22.06,Fantasy,4,In stock (3 available),2025-09-24 12:54:30.074993,ash,In Stock,Affordable,Good
books_toscrape,Are We There Yet?,10.66,Childrens,3,In stock (3 available),2025-09-24 12:54:30.889932,are we there yet?,In Stock,Affordable,Average
books_toscrape,Are We Smart Enough to Know How Smart Animals Are?,56.58,Nonfiction,1,In stock (3 available),2025-09-24 12:54:31.701365,are we smart enough to know how smart animals are?,In Stock,Premium,Very Poor
books_toscrape,Annie on My Mind,36.83,Young Adult,5,In stock (3 available),2025-09-24 12:54:34.609696,annie on my mind,In Stock,Mid-range,Excellent
books_toscrape,And Then There Were None,35.01,Classics,2,In stock (3 available),2025-09-24 12:54:35.431077,and then there were none,In Stock,Mid-range,Poor
books_toscrape,A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,Nonfiction,4,In stock (3 available),2025-09-24 12:54:36.234720,a walk in the woods rediscovering america on the appalachian trail,In Stock,Mid-range,Good
books_toscrape,A Visit from the Goon Squad,14.08,Default,5,In stock (3 available),2025-09-24 12:54:37.076358,a visit from the goon squad,In Stock,Affordable,Excellent
books_toscrape,A Storm of Swords (A Song of Ice and Fire #3),31.22,Fantasy,2,In stock (3 available),2025-09-24 12:54:37.904244,a storm of swords a song of ice and fire 3,In Stock,Mid-range,Poor
books_toscrape,A Heartbreaking Work of Staggering Genius,54.29,Autobiography,5,In stock (3 available),2025-09-24 12:54:38.737886,a heartbreaking work of staggering genius,In Stock,Premium,Excellent
books_toscrape,8 Keys to Mental Health Through Exercise,31.04,Psychology,1,In stock (3 available),2025-09-24 12:54:39.624241,8 keys to mental health through exercise,In Stock,Mid-range,Very Poor
books_toscrape,#GIRLBOSS,50.96,Add a comment,1,In stock (3 available),2025-09-24 12:54:40.482126,girlboss,In Stock,Premium,Very Poor
books_toscrape,"The Suffragettes (Little Black Classics, #96)",11.89,Nonfiction,2,In stock (2 available),2025-09-24 12:54:41.355390,"the suffragettes little black classics, 96",In Stock,Affordable,Poor
books_toscrape,The Sense of an Ending,31.38,Add a comment,3,In stock (2 available),2025-09-24 12:54:42.332791,the sense of an ending,In Stock,Mid-range,Average
books_toscrape,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,Sequential Art,1,In stock (2 available),2025-09-24 12:54:43.166005,"the sandman, vol. 2 the dolls house the sandman volumes 2",In Stock,Premium,Very Poor
books_toscrape,The Course of Love,16.78,Fiction,3,In stock (2 available),2025-09-24 12:54:43.996091,the course of love,In Stock,Affordable,Average
books_toscrape,Sugar Rush (Offensive Line #2),24.42,Sports and Games,1,In stock (2 available),2025-09-24 12:54:44.803579,sugar rush offensive line 2,In Stock,Affordable,Very Poor
books_toscrape,"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,Sequential Art,3,In stock (2 available),2025-09-24 12:54:45.615519,"saga, volume 2 saga collected editions 2",In Stock,Affordable,Average
books_toscrape,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,Philosophy,1,In stock (2 available),2025-09-24 12:54:46.425790,"run, spot, run the ethics of keeping pets",In Stock,Affordable,Very Poor
books_toscrape,New Moon (Twilight #2),12.86,Young Adult,4,In stock (2 available),2025-09-24 12:54:47.239835,new moon twilight 2,In Stock,Affordable,Good
books_toscrape,Life,31.58,Music,5,In stock (2 available),2025-09-24 12:54:48.056473,life,In Stock,Mid-range,Excellent
books_toscrape,Kindle Paperwhite User's Guide,34.0,Nonfiction,3,In stock (2 available),2025-09-24 12:54:48.853386,kindle paperwhite users guide,In Stock,Mid-range,Average
books_toscrape,H is for Hawk,57.42,Nonfiction,5,In stock (2 available),2025-09-24 12:54:49.679626,h is for hawk,In Stock,Premium,Excellent
books_toscrape,Girl Online On Tour (Girl Online #2),53.47,Young Adult,1,In stock (2 available),2025-09-24 12:54:50.488325,girl online on tour girl online 2,In Stock,Premium,Very Poor
books_toscrape,"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,Sequential Art,5,In stock (2 available),2025-09-24 12:54:53.457906,"fruits basket, vol. 2 fruits basket 2",In Stock,Affordable,Excellent
books_toscrape,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,Childrens,4,In stock (2 available),2025-09-24 12:54:54.310503,diary of a minecraft zombie book 1 a scare of a dare an unofficial minecraft book,In Stock,Premium,Good
